customer_id,churn_probability,risk_level,monetary,frequency,recency_days,has_purchase,customer_value,priority
C09491,0.15284068982276053,Low Risk,1418.6,19.0,36.0,True,High Value,Low Priority
C07855,0.15262521534804474,Low Risk,1411.62,17.0,24.0,True,High Value,Low Priority
C03016,0.15134657681777636,Low Risk,1928.37,16.0,25.0,True,High Value,Low Priority
C05194,0.15009949822669344,Low Risk,961.18,14.0,82.0,True,High Value,Low Priority
C01159,0.14971040919328582,Low Risk,2124.35,18.0,19.0,True,High Value,Low Priority
C09174,0.14833627605936653,Low Risk,794.5,19.0,28.0,True,High Value,Low Priority
C01649,0.1472165426227664,Low Risk,1275.4,16.0,72.0,True,High Value,Low Priority
C03050,0.14667533411725459,Low Risk,1194.03,18.0,76.0,True,High Value,Low Priority
C04225,0.14662274561186361,Low Risk,1471.83,16.0,109.0,True,High Value,Low Priority
C04679,0.14613759843300764,Low Risk,1764.86,17.0,108.0,True,High Value,Low Priority
C08968,0.1444589800598705,Low Risk,1168.75,17.0,9.0,True,High Value,Low Priority
C01082,0.14374938754050928,Low Risk,1057.36,16.0,35.0,True,High Value,Low Priority
C05569,0.14347577359090538,Low Risk,765.89,16.0,4.0,True,High Value,Low Priority
C06377,0.1432273288457241,Low Risk,1116.47,17.0,28.0,True,High Value,Low Priority
C07555,0.1427352707039465,Low Risk,942.94,16.0,5.0,True,High Value,Low Priority
C01371,0.14211124635725517,Low Risk,1475.65,21.0,12.0,True,High Value,Low Priority
C05943,0.1420491575239257,Low Risk,1222.68,14.0,77.0,True,High Value,Low Priority
C07641,0.14008841376906964,Low Risk,2308.55,22.0,45.0,True,High Value,Low Priority
C06254,0.13954044673974064,Low Risk,1814.38,19.0,38.0,True,High Value,Low Priority
C09315,0.13929737551285962,Low Risk,1283.67,18.0,60.0,True,High Value,Low Priority
C09628,0.13916758248096406,Low Risk,927.98,19.0,64.0,True,High Value,Low Priority
C06711,0.13899953703235812,Low Risk,1925.91,18.0,37.0,True,High Value,Low Priority
C01452,0.13785603285076065,Low Risk,1696.18,17.0,32.0,True,High Value,Low Priority
C04318,0.13745956287855723,Low Risk,697.71,13.0,56.0,True,High Value,Low Priority
C02409,0.13741512780982157,Low Risk,1038.41,18.0,33.0,True,High Value,Low Priority
C06260,0.13709360446219265,Low Risk,1080.51,17.0,9.0,True,High Value,Low Priority
C06159,0.13615043725171228,Low Risk,1409.16,16.0,37.0,True,High Value,Low Priority
C00245,0.13512416700356622,Low Risk,1339.94,17.0,65.0,True,High Value,Low Priority
C06753,0.1347900677211851,Low Risk,1287.9,18.0,53.0,True,High Value,Low Priority
C06341,0.1344490361451653,Low Risk,1926.58,16.0,19.0,True,High Value,Low Priority
C06465,0.13433636195089563,Low Risk,769.4399999999999,16.0,74.0,True,High Value,Low Priority
C08533,0.13328601474129712,Low Risk,1177.19,20.0,9.0,True,High Value,Low Priority
C02579,0.1331842451797142,Low Risk,1162.94,20.0,8.0,True,High Value,Low Priority
C04512,0.13256134618498377,Low Risk,2390.37,21.0,13.0,True,High Value,Low Priority
C01874,0.1302901051556348,Low Risk,1445.07,13.0,10.0,True,High Value,Low Priority
C05675,0.12993563125435187,Low Risk,1461.94,17.0,109.0,True,High Value,Low Priority
C03492,0.129229047717089,Low Risk,3264.8700000000003,18.0,7.0,True,High Value,Low Priority
C08651,0.12854005296700483,Low Risk,894.37,17.0,13.0,True,High Value,Low Priority
C08934,0.12642352070518179,Low Risk,726.99,11.0,16.0,True,High Value,Low Priority
C01488,0.1259876407721342,Low Risk,1544.04,19.0,9.0,True,High Value,Low Priority
C04991,0.1257228198738894,Low Risk,1355.72,20.0,67.0,True,High Value,Low Priority
C01278,0.12559275598577513,Low Risk,1750.27,21.0,19.0,True,High Value,Low Priority
C08620,0.12519276296022175,Low Risk,1934.51,23.0,7.0,True,High Value,Low Priority
C02811,0.12419794758708225,Low Risk,392.97,12.0,85.0,True,Lower Value,Low Priority
C05031,0.12277658644893345,Low Risk,774.96,11.0,54.0,True,High Value,Low Priority
C05578,0.12256391847049362,Low Risk,998.23,18.0,8.0,True,High Value,Low Priority
C00948,0.1222754571058307,Low Risk,1066.04,20.0,34.0,True,High Value,Low Priority
C03337,0.12181674523403044,Low Risk,1135.14,22.0,40.0,True,High Value,Low Priority
C06322,0.1216217328823564,Low Risk,1499.51,17.0,43.0,True,High Value,Low Priority
C08095,0.12099202530235603,Low Risk,1369.52,17.0,24.0,True,High Value,Low Priority
C03444,0.11919229458413771,Low Risk,1659.73,19.0,18.0,True,High Value,Low Priority
C07595,0.1179766494829056,Low Risk,1065.6,18.0,125.0,True,High Value,Low Priority
C04246,0.11744705365494633,Low Risk,1357.37,16.0,30.0,True,High Value,Low Priority
C06246,0.11669245162797728,Low Risk,1144.48,17.0,2.0,True,High Value,Low Priority
C04988,0.11599923571377786,Low Risk,1971.15,21.0,12.0,True,High Value,Low Priority
C04762,0.11515613711639028,Low Risk,780.35,14.0,12.0,True,High Value,Low Priority
C00911,0.11514108515032494,Low Risk,806.02,17.0,12.0,True,High Value,Low Priority
C01438,0.11511824936150462,Low Risk,1177.58,18.0,55.0,True,High Value,Low Priority
C09826,0.11389040920879817,Low Risk,1322.71,17.0,46.0,True,High Value,Low Priority
C07946,0.11229840913216371,Low Risk,1180.81,16.0,19.0,True,High Value,Low Priority
C00985,0.11211315341256627,Low Risk,1805.24,20.0,11.0,True,High Value,Low Priority
C04940,0.11208239948533859,Low Risk,1289.55,20.0,28.0,True,High Value,Low Priority
C02043,0.11174497455399457,Low Risk,1169.32,14.0,44.0,True,High Value,Low Priority
C02868,0.11045872265355997,Low Risk,1709.05,17.0,7.0,True,High Value,Low Priority
C02460,0.10895220385632955,Low Risk,2733.21,14.0,82.0,True,High Value,Low Priority
C06118,0.1081059122668119,Low Risk,1384.48,21.0,25.0,True,High Value,Low Priority
C07481,0.10774340922660372,Low Risk,2665.1,18.0,52.0,True,High Value,Low Priority
C08457,0.1076122631502308,Low Risk,1442.35,17.0,5.0,True,High Value,Low Priority
C00197,0.10678949154305258,Low Risk,2813.59,21.0,1.0,True,High Value,Low Priority
C08778,0.1063440100048068,Low Risk,1331.24,21.0,43.0,True,High Value,Low Priority
C06540,0.10587671477673433,Low Risk,644.96,17.0,39.0,True,High Value,Low Priority
C07156,0.10565122466415457,Low Risk,1681.32,21.0,42.0,True,High Value,Low Priority
C09889,0.1054083852022684,Low Risk,1827.13,15.0,97.0,True,High Value,Low Priority
C00853,0.10518408338789112,Low Risk,1036.86,18.0,20.0,True,High Value,Low Priority
C06899,0.10479587568356877,Low Risk,1296.44,23.0,28.0,True,High Value,Low Priority
C02202,0.10474866117016193,Low Risk,641.66,16.0,1.0,True,High Value,Low Priority
C00467,0.10214599317117114,Low Risk,785.35,12.0,30.0,True,High Value,Low Priority
C08351,0.10188732859528453,Low Risk,1630.94,21.0,40.0,True,High Value,Low Priority
C08193,0.10176083218521728,Low Risk,863.9300000000001,19.0,30.0,True,High Value,Low Priority
C06648,0.10161684150297932,Low Risk,1461.19,18.0,8.0,True,High Value,Low Priority
C01556,0.10160237536374847,Low Risk,1710.71,21.0,52.0,True,High Value,Low Priority
C07056,0.09882580623914872,Low Risk,2153.78,13.0,92.0,True,High Value,Low Priority
C06385,0.09759676886927324,Low Risk,1463.49,13.0,8.0,True,High Value,Low Priority
C04898,0.09746214864286895,Low Risk,715.94,16.0,45.0,True,High Value,Low Priority
C02155,0.09534737873645076,Low Risk,1750.45,26.0,73.0,True,High Value,Low Priority
C04029,0.09403838249975528,Low Risk,798.24,14.0,49.0,True,High Value,Low Priority
C08819,0.09322568160897295,Low Risk,2108.55,21.0,65.0,True,High Value,Low Priority
C02403,0.09192145401806202,Low Risk,1625.22,15.0,50.0,True,High Value,Low Priority
C08444,0.09044586022414473,Low Risk,2690.2200000000003,20.0,45.0,True,High Value,Low Priority
C00661,0.09018891937011562,Low Risk,3782.69,18.0,4.0,True,High Value,Low Priority
C06569,0.09010291868548485,Low Risk,1726.29,20.0,17.0,True,High Value,Low Priority
C07417,0.08966123493031261,Low Risk,588.54,16.0,3.0,True,High Value,Low Priority
C07038,0.08939345581854741,Low Risk,1001.02,16.0,1.0,True,High Value,Low Priority
C08491,0.08856282652962197,Low Risk,2100.81,24.0,27.0,True,High Value,Low Priority
C06500,0.08662151445600136,Low Risk,2022.13,20.0,25.0,True,High Value,Low Priority
C01562,0.08620986591834008,Low Risk,1284.9,18.0,64.0,True,High Value,Low Priority
C04884,0.08593645407391864,Low Risk,1540.96,20.0,8.0,True,High Value,Low Priority
C09909,0.08579838416533576,Low Risk,1159.47,18.0,24.0,True,High Value,Low Priority
C00225,0.08384414546361321,Low Risk,3428.1600000000003,19.0,27.0,True,High Value,Low Priority
C08417,0.08196926122442319,Low Risk,1251.31,17.0,15.0,True,High Value,Low Priority
C01664,0.08101235125267303,Low Risk,1152.51,19.0,34.0,True,High Value,Low Priority
C03499,0.08043474135437112,Low Risk,533.8,12.0,83.0,True,High Value,Low Priority
C01149,0.07920692632909541,Low Risk,1143.0,20.0,1.0,True,High Value,Low Priority
C00234,0.07776515871968138,Low Risk,1181.76,17.0,29.0,True,High Value,Low Priority
C01678,0.07736374371030595,Low Risk,1598.38,17.0,55.0,True,High Value,Low Priority
C08901,0.0730294001452205,Low Risk,1639.25,22.0,14.0,True,High Value,Low Priority
C09276,0.07281584340013167,Low Risk,1990.79,30.0,16.0,True,High Value,Low Priority
C02164,0.07150050340398631,Low Risk,1173.24,16.0,45.0,True,High Value,Low Priority
C00279,0.0689238482498823,Low Risk,1833.25,21.0,22.0,True,High Value,Low Priority
C05213,0.06697591602927062,Low Risk,2578.06,21.0,54.0,True,High Value,Low Priority
C00501,0.06244419735119222,Low Risk,2763.73,26.0,1.0,True,High Value,Low Priority
C02949,0.05954011373176534,Low Risk,3110.01,24.0,81.0,True,High Value,Low Priority
C04273,0.052786213874264534,Low Risk,4122.76,21.0,20.0,True,High Value,Low Priority
C03477,0.04415128749829501,Low Risk,1869.92,16.0,51.0,True,High Value,Low Priority
C05846,0.041764832091050315,Low Risk,2278.46,27.0,56.0,True,High Value,Low Priority
C01453,0.037509722989252446,Low Risk,1343.22,22.0,56.0,True,High Value,Low Priority
C01831,0.7987470529422812,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C02920,0.7841841720534056,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C05282,0.7826665015191341,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03631,0.7708838539058516,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C08069,0.7698237644699293,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C05869,0.7660680080393772,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04172,0.7617062496205274,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09048,0.7607855439004031,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06735,0.7595890790661678,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09413,0.7552675000046654,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06981,0.7537025451108795,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09814,0.7517708662591241,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04492,0.7439035912214859,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06372,0.7428528571694996,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03783,0.7425587147249599,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C01762,0.7419501440031653,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C08622,0.7388343371455542,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04008,0.7365881608950813,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04142,0.7364194560759728,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C01084,0.7357276361424967,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C07317,0.734347320300174,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C02906,0.7333285392810182,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09589,0.7315419945074043,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06607,0.7305438127956567,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03512,0.727136453540305,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06642,0.7205017999014166,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C07406,0.7134185929145154,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06084,0.7106110585368421,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C01910,0.7102939466938362,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C07077,0.708920117603853,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03885,0.7072024797968506,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C02604,0.7012084541460422,High Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C07530,0.6979384195256682,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09873,0.6964081998525361,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C08693,0.6903243777615816,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03509,0.6903191172725508,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C03491,0.6894911902110221,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C01989,0.6882784027705465,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06047,0.6864574841928709,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06429,0.6710494199617878,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C00967,0.6710203976046932,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04493,0.6710195548600133,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C09459,0.6676901768495236,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C05562,0.6665280052564957,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C02101,0.6659062804516584,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04146,0.6623993500316292,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04941,0.6577094271017914,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04409,0.6575134733266522,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04889,0.6532470529751291,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04954,0.6508722576871553,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C02658,0.6492285991745701,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04796,0.6376019123675227,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C05540,0.6200882877825743,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C04778,0.6062077697488079,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
C06270,0.5976952222006858,Medium Risk,0.0,0.0,,False,No Purchase,Reactivation / Acquisition
