customer_id,cluster,business_segment,recency_days,frequency,monetary
C06133,0,At Risk,318.0,3.0,411.32
C06134,4,Loyal Customers,82.0,7.0,650.3
C06135,0,At Risk,511.0,3.0,180.83
C06136,-1,No Purchase,,0.0,0.0
C06137,0,At Risk,76.0,3.0,580.7
C06138,0,At Risk,94.0,4.0,313.03
C06139,0,At Risk,157.0,6.0,273.48
C06140,4,Loyal Customers,102.0,6.0,1017.04
C06141,0,At Risk,270.0,3.0,159.29
C06142,3,Dormant / Low Value,29.0,1.0,26.26
C06143,2,Potential Loyalists,18.0,7.0,170.94
C06144,0,At Risk,103.0,2.0,342.94
C06145,1,Champions,45.0,16.0,1308.74
C06146,2,Potential Loyalists,6.0,8.0,413.93
C06147,2,Potential Loyalists,11.0,6.0,379.88
C06148,1,Champions,46.0,22.0,2119.48
C06149,4,Loyal Customers,45.0,10.0,559.24
C06150,4,Loyal Customers,86.0,14.0,1319.5
C06151,1,Champions,29.0,10.0,875.11
C06152,0,At Risk,201.0,4.0,160.45000000000002
C06153,0,At Risk,121.0,3.0,336.56
C06154,4,Loyal Customers,143.0,11.0,662.5
C06155,3,Dormant / Low Value,302.0,2.0,57.41
C06156,4,Loyal Customers,103.0,7.0,530.27
C06157,3,Dormant / Low Value,407.0,2.0,78.71000000000001
C06158,0,At Risk,210.0,8.0,158.38
C06159,1,Champions,37.0,16.0,1409.16
C06160,4,Loyal Customers,47.0,6.0,578.77
C06161,0,At Risk,120.0,5.0,529.69
C06162,3,Dormant / Low Value,393.0,3.0,123.51
C06163,4,Loyal Customers,33.0,7.0,659.03
C06164,1,Champions,13.0,17.0,1458.42
C06165,0,At Risk,183.0,8.0,280.78
C06166,0,At Risk,110.0,3.0,168.76000000000002
C06167,0,At Risk,83.0,5.0,376.34
C06168,0,At Risk,125.0,6.0,411.22
C06169,4,Loyal Customers,143.0,11.0,1614.0300000000002
C06170,3,Dormant / Low Value,329.0,1.0,98.63
C06171,2,Potential Loyalists,19.0,7.0,358.43
C06172,2,Potential Loyalists,42.0,5.0,334.45
C06173,4,Loyal Customers,71.0,9.0,239.39
C06174,0,At Risk,68.0,7.0,217.95
C06175,3,Dormant / Low Value,291.0,1.0,105.0
C06176,1,Champions,8.0,8.0,2479.18
C06177,4,Loyal Customers,166.0,8.0,686.68
C06178,4,Loyal Customers,194.0,10.0,474.26
C06179,0,At Risk,354.0,4.0,346.25
C06180,2,Potential Loyalists,33.0,4.0,271.29
C06181,1,Champions,19.0,10.0,747.03
C06182,1,Champions,12.0,13.0,1050.86
C06183,2,Potential Loyalists,25.0,6.0,153.09
C06184,2,Potential Loyalists,20.0,3.0,158.77
C06185,1,Champions,17.0,12.0,440.02
C06186,4,Loyal Customers,54.0,13.0,572.73
C06187,0,At Risk,100.0,3.0,104.81
C06188,4,Loyal Customers,106.0,8.0,574.83
C06189,2,Potential Loyalists,5.0,4.0,446.05000000000007
C06190,4,Loyal Customers,56.0,11.0,707.22
C06191,3,Dormant / Low Value,604.0,1.0,12.7
C06192,3,Dormant / Low Value,504.0,2.0,182.53
C06193,0,At Risk,177.0,6.0,248.88
C06194,3,Dormant / Low Value,43.0,2.0,73.99000000000001
C06195,4,Loyal Customers,72.0,6.0,729.19
C06196,1,Champions,9.0,10.0,449.12
C06197,3,Dormant / Low Value,587.0,2.0,31.93
C06198,4,Loyal Customers,44.0,9.0,599.03
C06199,3,Dormant / Low Value,38.0,1.0,31.53
C06200,0,At Risk,264.0,6.0,153.26000000000002
C06201,2,Potential Loyalists,9.0,5.0,253.88
C06202,4,Loyal Customers,77.0,14.0,607.68
C06203,4,Loyal Customers,53.0,5.0,1510.31
C06204,0,At Risk,81.0,3.0,91.75
C06205,1,Champions,22.0,13.0,1556.33
C06206,0,At Risk,134.0,6.0,225.92
C06207,3,Dormant / Low Value,200.0,2.0,113.29
C06208,2,Potential Loyalists,57.0,5.0,357.85
C06209,0,At Risk,356.0,4.0,125.83
C06210,3,Dormant / Low Value,145.0,2.0,44.64
C06211,1,Champions,17.0,11.0,926.52
C06212,2,Potential Loyalists,40.0,7.0,202.47
C06213,4,Loyal Customers,215.0,5.0,988.8100000000002
C06214,3,Dormant / Low Value,652.0,1.0,99.58
C06215,2,Potential Loyalists,24.0,3.0,253.71
C06216,4,Loyal Customers,69.0,11.0,371.66
C06217,0,At Risk,233.0,4.0,175.48000000000002
C06218,3,Dormant / Low Value,375.0,2.0,112.93
C06219,2,Potential Loyalists,24.0,6.0,479.61
C06220,0,At Risk,100.0,6.0,369.45
C06221,3,Dormant / Low Value,56.0,2.0,56.01
C06222,2,Potential Loyalists,59.0,6.0,232.32
C06223,2,Potential Loyalists,36.0,5.0,277.24
C06224,4,Loyal Customers,128.0,10.0,563.1
C06225,3,Dormant / Low Value,111.0,3.0,84.06
C06226,0,At Risk,273.0,4.0,550.86
C06227,2,Potential Loyalists,38.0,7.0,297.32
C06228,2,Potential Loyalists,20.0,6.0,302.16
C06229,0,At Risk,157.0,7.0,306.72
C06230,1,Champions,45.0,18.0,959.24
C06231,2,Potential Loyalists,19.0,5.0,262.9
C06232,4,Loyal Customers,37.0,11.0,460.14
C06233,0,At Risk,241.0,3.0,182.22
C06234,1,Champions,26.0,9.0,779.95
C06235,2,Potential Loyalists,29.0,4.0,324.19
C06236,2,Potential Loyalists,27.0,1.0,817.68
C06237,4,Loyal Customers,204.0,21.0,1107.08
C06238,4,Loyal Customers,207.0,10.0,1459.62
C06239,2,Potential Loyalists,4.0,7.0,586.98
C06240,0,At Risk,155.0,4.0,424.54
C06241,0,At Risk,263.0,3.0,429.49
C06242,0,At Risk,435.0,5.0,1082.78
C06243,4,Loyal Customers,46.0,10.0,803.78
C06244,0,At Risk,147.0,4.0,298.48
C06245,0,At Risk,256.0,2.0,342.95
C06246,1,Champions,2.0,17.0,1144.48
C06247,3,Dormant / Low Value,411.0,2.0,38.98
C06248,0,At Risk,66.0,5.0,409.7
C06249,4,Loyal Customers,93.0,10.0,457.23
C06250,4,Loyal Customers,54.0,9.0,453.1
C06251,3,Dormant / Low Value,203.0,2.0,88.47999999999999
C06252,2,Potential Loyalists,7.0,6.0,512.41
C06253,1,Champions,15.0,11.0,954.91
C06254,1,Champions,38.0,19.0,1814.38
C06255,1,Champions,22.0,22.0,2313.68
C06256,4,Loyal Customers,85.0,9.0,1399.37
C06257,0,At Risk,182.0,3.0,358.15
C06258,4,Loyal Customers,62.0,7.0,475.53
C06259,3,Dormant / Low Value,91.0,2.0,53.05
C06260,1,Champions,9.0,17.0,1080.51
C06261,3,Dormant / Low Value,115.0,2.0,101.51
C06262,3,Dormant / Low Value,267.0,1.0,17.21
C06263,4,Loyal Customers,171.0,7.0,466.29
C06264,0,At Risk,281.0,6.0,390.38
C06265,4,Loyal Customers,159.0,10.0,568.12
C06266,0,At Risk,215.0,3.0,193.38
C06267,1,Champions,4.0,10.0,313.6
C06268,0,At Risk,80.0,5.0,417.54
C06269,3,Dormant / Low Value,59.0,2.0,85.59
C06270,-1,No Purchase,,0.0,0.0
C06271,0,At Risk,368.0,3.0,212.6
C06272,4,Loyal Customers,52.0,8.0,531.71
C06273,3,Dormant / Low Value,519.0,3.0,128.57999999999998
C06274,3,Dormant / Low Value,399.0,3.0,99.83
C06275,1,Champions,3.0,10.0,810.7900000000001
C06276,0,At Risk,319.0,5.0,421.58
C06277,4,Loyal Customers,70.0,20.0,1444.26
C06278,1,Champions,8.0,12.0,573.66
C06279,4,Loyal Customers,50.0,6.0,555.62
C06280,0,At Risk,435.0,7.0,354.58
C06281,-1,No Purchase,,0.0,0.0
C06282,2,Potential Loyalists,22.0,4.0,339.29
C06283,2,Potential Loyalists,33.0,3.0,79.17
C06284,4,Loyal Customers,138.0,16.0,1236.29
C06285,0,At Risk,291.0,5.0,348.90000000000003
C06286,4,Loyal Customers,315.0,7.0,729.87
C06287,3,Dormant / Low Value,105.0,1.0,34.78
C06288,2,Potential Loyalists,54.0,5.0,426.56
C06289,1,Champions,8.0,14.0,1247.68
C06290,4,Loyal Customers,172.0,12.0,647.32
C06291,4,Loyal Customers,71.0,19.0,1289.45
C06292,1,Champions,4.0,19.0,1372.01
C06293,-1,No Purchase,,0.0,0.0
C06294,0,At Risk,164.0,5.0,652.06
C06295,4,Loyal Customers,82.0,8.0,661.82
C06296,4,Loyal Customers,207.0,9.0,1049.63
C06297,0,At Risk,275.0,4.0,196.27
C06298,0,At Risk,86.0,2.0,559.85
C06299,0,At Risk,96.0,2.0,378.44
C06300,0,At Risk,391.0,3.0,465.78
C06301,1,Champions,19.0,14.0,999.25
C06302,4,Loyal Customers,118.0,8.0,409.93
C06303,3,Dormant / Low Value,186.0,2.0,98.48
C06304,4,Loyal Customers,61.0,9.0,554.06
C06305,0,At Risk,201.0,3.0,342.73
C06306,4,Loyal Customers,207.0,10.0,357.1
C06307,1,Champions,33.0,14.0,1551.06
C06308,2,Potential Loyalists,51.0,4.0,476.91
C06309,4,Loyal Customers,53.0,14.0,1098.45
C06310,4,Loyal Customers,132.0,6.0,681.08
C06311,1,Champions,3.0,12.0,898.6
C06312,-1,No Purchase,,0.0,0.0
C06313,2,Potential Loyalists,50.0,5.0,501.81
C06314,4,Loyal Customers,169.0,8.0,724.44
C06315,1,Champions,3.0,11.0,723.66
C06316,0,At Risk,159.0,7.0,265.34
C06317,1,Champions,2.0,14.0,1016.18
C06318,4,Loyal Customers,50.0,11.0,542.05
C06319,4,Loyal Customers,94.0,8.0,438.33
C06320,0,At Risk,140.0,5.0,242.4
C06321,0,At Risk,249.0,7.0,378.0
C06322,1,Champions,43.0,17.0,1499.51
C06323,3,Dormant / Low Value,144.0,3.0,92.78
C06324,1,Champions,41.0,11.0,1715.33
C06325,3,Dormant / Low Value,155.0,1.0,13.72
C06326,1,Champions,39.0,19.0,1176.04
C06327,1,Champions,28.0,10.0,1132.03
C06328,1,Champions,23.0,10.0,1355.67
C06329,3,Dormant / Low Value,150.0,1.0,41.75
C06330,4,Loyal Customers,236.0,9.0,759.15
C06331,-1,No Purchase,,0.0,0.0
C06332,1,Champions,12.0,13.0,1343.72
C06333,4,Loyal Customers,90.0,6.0,997.61
C06334,4,Loyal Customers,76.0,10.0,858.79
C06335,4,Loyal Customers,56.0,8.0,662.88
C06336,3,Dormant / Low Value,565.0,2.0,115.8
C06337,4,Loyal Customers,47.0,7.0,490.05
C06338,0,At Risk,254.0,4.0,415.29
C06339,1,Champions,23.0,16.0,628.52
C06340,4,Loyal Customers,57.0,13.0,563.39
C06341,1,Champions,19.0,16.0,1926.58
C06342,4,Loyal Customers,130.0,21.0,1361.91
C06343,4,Loyal Customers,102.0,6.0,1248.4
C06344,0,At Risk,300.0,3.0,185.89
C06345,2,Potential Loyalists,17.0,7.0,340.21
C06346,-1,No Purchase,,0.0,0.0
C06347,1,Champions,16.0,12.0,614.7
C06348,4,Loyal Customers,50.0,8.0,723.27
C06349,4,Loyal Customers,38.0,9.0,394.55
C06350,1,Champions,37.0,9.0,2079.67
C06351,1,Champions,2.0,15.0,892.5899999999999
C06352,2,Potential Loyalists,25.0,5.0,196.46
C06353,1,Champions,14.0,11.0,956.28
C06354,3,Dormant / Low Value,692.0,2.0,82.46000000000001
C06355,2,Potential Loyalists,32.0,8.0,455.87
C06356,4,Loyal Customers,58.0,8.0,1245.9
C06357,1,Champions,24.0,11.0,643.1800000000001
C06358,1,Champions,21.0,9.0,845.08
C06359,4,Loyal Customers,99.0,10.0,769.02
C06360,2,Potential Loyalists,34.0,6.0,404.56
C06361,0,At Risk,60.0,5.0,227.72
C06362,4,Loyal Customers,102.0,8.0,365.73
C06363,0,At Risk,151.0,6.0,404.41
C06364,4,Loyal Customers,87.0,10.0,1033.0
C06365,1,Champions,25.0,9.0,1077.15
C06366,0,At Risk,195.0,5.0,473.61
C06367,0,At Risk,317.0,4.0,105.03
C06368,0,At Risk,129.0,6.0,298.32
C06369,4,Loyal Customers,40.0,10.0,510.79
C06370,4,Loyal Customers,62.0,15.0,915.8
C06371,0,At Risk,344.0,5.0,240.83
C06372,-1,No Purchase,,0.0,0.0
C06373,4,Loyal Customers,58.0,14.0,810.22
C06374,0,At Risk,186.0,4.0,287.95
C06375,0,At Risk,134.0,4.0,303.8
C06376,0,At Risk,114.0,2.0,226.65
C06377,1,Champions,28.0,17.0,1116.47
C06378,3,Dormant / Low Value,480.0,1.0,60.14
C06379,0,At Risk,189.0,5.0,780.9
C06380,0,At Risk,83.0,7.0,268.39000000000004
C06381,4,Loyal Customers,126.0,20.0,1658.97
C06382,2,Potential Loyalists,30.0,8.0,457.93
C06383,4,Loyal Customers,44.0,10.0,772.24
C06384,-1,No Purchase,,0.0,0.0
C06385,1,Champions,8.0,13.0,1463.49
C06386,0,At Risk,157.0,3.0,222.11
C06387,4,Loyal Customers,63.0,6.0,546.41
C06388,3,Dormant / Low Value,333.0,3.0,88.84
C06389,2,Potential Loyalists,44.0,3.0,208.69
C06390,3,Dormant / Low Value,422.0,1.0,94.59
C06391,0,At Risk,101.0,7.0,276.44
C06392,0,At Risk,132.0,5.0,204.36
C06393,2,Potential Loyalists,47.0,5.0,536.54
C06394,4,Loyal Customers,76.0,6.0,640.87
C06395,1,Champions,14.0,15.0,1765.26
C06396,4,Loyal Customers,122.0,10.0,672.9399999999999
C06397,3,Dormant / Low Value,229.0,2.0,86.15
C06398,2,Potential Loyalists,46.0,6.0,228.5
C06399,1,Champions,25.0,13.0,1193.41
C06400,0,At Risk,94.0,4.0,165.05
C06401,2,Potential Loyalists,50.0,6.0,338.89
C06402,0,At Risk,366.0,3.0,395.73
C06403,2,Potential Loyalists,23.0,7.0,707.1899999999999
C06404,0,At Risk,72.0,5.0,287.19
C06405,4,Loyal Customers,132.0,11.0,696.62
C06406,3,Dormant / Low Value,244.0,2.0,153.18
C06407,2,Potential Loyalists,46.0,4.0,93.74
C06408,0,At Risk,159.0,3.0,199.11
C06409,4,Loyal Customers,78.0,6.0,558.25
C06410,2,Potential Loyalists,42.0,4.0,178.89
C06411,4,Loyal Customers,97.0,14.0,1452.79
C06412,0,At Risk,298.0,7.0,158.72
C06413,4,Loyal Customers,45.0,9.0,2054.25
C06414,0,At Risk,220.0,6.0,369.94
C06415,2,Potential Loyalists,2.0,3.0,384.76
C06416,1,Champions,3.0,11.0,1795.88
C06417,-1,No Purchase,,0.0,0.0
C06418,4,Loyal Customers,73.0,10.0,1102.43
C06419,2,Potential Loyalists,43.0,5.0,234.06
C06420,4,Loyal Customers,39.0,7.0,480.3
C06421,4,Loyal Customers,144.0,7.0,760.69
C06422,1,Champions,34.0,16.0,1152.75
C06423,1,Champions,18.0,13.0,1013.32
C06424,4,Loyal Customers,242.0,7.0,748.03
C06425,3,Dormant / Low Value,232.0,2.0,61.48
C06426,0,At Risk,347.0,3.0,293.27000000000004
C06427,2,Potential Loyalists,2.0,7.0,315.8
C06428,3,Dormant / Low Value,55.0,2.0,60.69
C06429,-1,No Purchase,,0.0,0.0
C06430,0,At Risk,106.0,6.0,101.05
C06431,2,Potential Loyalists,45.0,6.0,380.96
C06432,3,Dormant / Low Value,599.0,3.0,67.47
C06433,4,Loyal Customers,50.0,9.0,773.98
C06434,4,Loyal Customers,196.0,7.0,1529.13
C06435,1,Champions,31.0,9.0,1345.19
C06436,4,Loyal Customers,89.0,9.0,299.73
C06437,2,Potential Loyalists,37.0,7.0,398.95
C06438,1,Champions,7.0,14.0,1060.81
C06439,4,Loyal Customers,42.0,8.0,606.4
C06440,4,Loyal Customers,48.0,9.0,1207.9
C06441,1,Champions,37.0,13.0,953.72
C06442,1,Champions,16.0,12.0,1273.16
C06443,1,Champions,25.0,10.0,1299.11
C06444,3,Dormant / Low Value,181.0,3.0,104.38
C06445,0,At Risk,132.0,5.0,232.94
C06446,4,Loyal Customers,55.0,10.0,392.89
C06447,4,Loyal Customers,47.0,7.0,532.1600000000001
C06448,4,Loyal Customers,42.0,11.0,654.38
C06449,4,Loyal Customers,40.0,13.0,801.56
C06450,3,Dormant / Low Value,180.0,3.0,39.8
C06451,3,Dormant / Low Value,242.0,1.0,70.8
C06452,2,Potential Loyalists,6.0,4.0,170.22
C06453,3,Dormant / Low Value,353.0,1.0,118.74
C06454,4,Loyal Customers,97.0,10.0,620.88
C06455,1,Champions,26.0,13.0,1496.72
C06456,2,Potential Loyalists,5.0,7.0,240.92
C06457,1,Champions,17.0,8.0,771.25
C06458,4,Loyal Customers,39.0,10.0,392.59
C06459,4,Loyal Customers,242.0,10.0,994.96
C06460,4,Loyal Customers,130.0,5.0,1166.2
C06461,1,Champions,11.0,16.0,1809.89
C06462,4,Loyal Customers,176.0,13.0,1306.45
C06463,3,Dormant / Low Value,128.0,2.0,46.62
C06464,2,Potential Loyalists,36.0,5.0,233.02
C06465,4,Loyal Customers,74.0,16.0,769.4399999999999
C06466,3,Dormant / Low Value,259.0,2.0,23.11
C06467,4,Loyal Customers,208.0,8.0,474.61
C06468,3,Dormant / Low Value,344.0,2.0,57.35
C06469,4,Loyal Customers,58.0,14.0,1379.45
C06470,1,Champions,7.0,10.0,537.67
C06471,4,Loyal Customers,173.0,6.0,595.88
C06472,3,Dormant / Low Value,508.0,1.0,78.84
C06473,2,Potential Loyalists,52.0,5.0,347.2
C06474,3,Dormant / Low Value,302.0,3.0,91.54
C06475,0,At Risk,124.0,8.0,269.72
C06476,4,Loyal Customers,70.0,8.0,431.31
C06477,0,At Risk,122.0,5.0,431.67
C06478,0,At Risk,241.0,3.0,383.6
C06479,4,Loyal Customers,111.0,7.0,396.81
C06480,1,Champions,25.0,11.0,531.14
C06481,4,Loyal Customers,79.0,8.0,531.17
C06482,1,Champions,26.0,11.0,902.08
C06483,1,Champions,33.0,13.0,1382.54
C06484,3,Dormant / Low Value,47.0,1.0,13.15
C06485,1,Champions,8.0,19.0,1679.84
C06486,4,Loyal Customers,44.0,3.0,2200.2200000000003
C06487,2,Potential Loyalists,20.0,9.0,458.78
C06488,-1,No Purchase,,0.0,0.0
C06489,-1,No Purchase,,0.0,0.0
C06490,3,Dormant / Low Value,496.0,1.0,17.4
C06491,0,At Risk,172.0,6.0,539.85
C06492,1,Champions,18.0,10.0,1230.97
C06493,0,At Risk,102.0,4.0,223.14
C06494,1,Champions,27.0,12.0,1135.29
C06495,0,At Risk,78.0,4.0,176.79
C06496,2,Potential Loyalists,19.0,3.0,371.71
C06497,2,Potential Loyalists,11.0,5.0,287.72
C06498,0,At Risk,215.0,3.0,509.37
C06499,2,Potential Loyalists,7.0,7.0,324.86
C06500,1,Champions,25.0,20.0,2022.13
C06501,4,Loyal Customers,54.0,6.0,1252.6
C06502,0,At Risk,224.0,4.0,199.08
C06503,4,Loyal Customers,104.0,18.0,1079.9
C06504,4,Loyal Customers,102.0,9.0,636.19
C06505,4,Loyal Customers,79.0,7.0,759.37
C06506,1,Champions,41.0,15.0,843.87
C06507,0,At Risk,419.0,1.0,323.76
C06508,2,Potential Loyalists,22.0,4.0,250.25
C06509,2,Potential Loyalists,12.0,6.0,533.72
C06510,1,Champions,30.0,10.0,1202.71
C06511,0,At Risk,269.0,3.0,195.55
C06512,3,Dormant / Low Value,487.0,2.0,121.09
C06513,4,Loyal Customers,51.0,7.0,788.6
C06514,0,At Risk,161.0,4.0,142.85
C06515,0,At Risk,109.0,3.0,118.67
C06516,1,Champions,21.0,11.0,811.76
C06517,1,Champions,2.0,11.0,847.25
C06518,2,Potential Loyalists,35.0,4.0,206.49
C06519,0,At Risk,304.0,6.0,266.99
C06520,-1,No Purchase,,0.0,0.0
C06521,4,Loyal Customers,104.0,8.0,732.21
C06522,2,Potential Loyalists,32.0,5.0,267.17
C06523,3,Dormant / Low Value,726.0,1.0,19.03
C06524,2,Potential Loyalists,35.0,6.0,244.48
C06525,3,Dormant / Low Value,517.0,1.0,83.96
C06526,4,Loyal Customers,134.0,9.0,1206.76
C06527,-1,No Purchase,,0.0,0.0
C06528,4,Loyal Customers,253.0,8.0,985.29
C06529,0,At Risk,323.0,2.0,213.99
C06530,2,Potential Loyalists,29.0,3.0,174.55
C06531,-1,No Purchase,,0.0,0.0
C06532,4,Loyal Customers,34.0,9.0,584.68
C06533,4,Loyal Customers,105.0,7.0,862.09
C06534,0,At Risk,119.0,6.0,329.17
C06535,0,At Risk,67.0,5.0,403.08
C06536,2,Potential Loyalists,40.0,3.0,328.36
C06537,0,At Risk,164.0,4.0,387.21
C06538,2,Potential Loyalists,27.0,3.0,154.82
C06539,1,Champions,14.0,11.0,512.59
C06540,1,Champions,39.0,17.0,644.96
C06541,3,Dormant / Low Value,256.0,1.0,61.7
C06542,1,Champions,35.0,14.0,865.38
C06543,4,Loyal Customers,62.0,12.0,981.28
C06544,0,At Risk,75.0,3.0,199.98
C06545,4,Loyal Customers,68.0,11.0,531.45
C06546,0,At Risk,136.0,4.0,371.95
C06547,1,Champions,10.0,9.0,634.78
C06548,4,Loyal Customers,80.0,11.0,1193.77
C06549,0,At Risk,214.0,4.0,116.91
C06550,4,Loyal Customers,103.0,13.0,1007.85
C06551,0,At Risk,91.0,4.0,155.78
C06552,4,Loyal Customers,52.0,10.0,452.5
C06553,0,At Risk,124.0,3.0,131.13
C06554,-1,No Purchase,,0.0,0.0
C06555,3,Dormant / Low Value,94.0,2.0,86.03999999999999
C06556,1,Champions,8.0,12.0,755.74
C06557,0,At Risk,287.0,4.0,132.81
C06558,1,Champions,16.0,14.0,1124.3
C06559,0,At Risk,301.0,4.0,205.86
C06560,4,Loyal Customers,283.0,7.0,1189.92
C06561,0,At Risk,190.0,3.0,174.07
C06562,3,Dormant / Low Value,283.0,2.0,30.9
C06563,4,Loyal Customers,53.0,12.0,637.81
C06564,0,At Risk,187.0,6.0,215.46
C06565,4,Loyal Customers,82.0,9.0,688.2
C06566,0,At Risk,210.0,6.0,579.33
C06567,0,At Risk,109.0,3.0,817.7
C06568,0,At Risk,185.0,3.0,110.79
C06569,1,Champions,17.0,20.0,1726.29
C06570,4,Loyal Customers,181.0,10.0,726.04
C06571,0,At Risk,64.0,7.0,218.49
C06572,0,At Risk,371.0,5.0,857.7
C06573,1,Champions,7.0,9.0,500.73
C06574,0,At Risk,149.0,3.0,142.01
C06575,2,Potential Loyalists,9.0,6.0,320.28000000000003
C06576,0,At Risk,219.0,6.0,291.21000000000004
C06577,1,Champions,6.0,14.0,1241.57
C06578,3,Dormant / Low Value,394.0,1.0,13.79
C06579,-1,No Purchase,,0.0,0.0
C06580,0,At Risk,529.0,3.0,135.01
C06581,4,Loyal Customers,123.0,11.0,2327.86
C06582,4,Loyal Customers,196.0,8.0,581.99
C06583,0,At Risk,94.0,4.0,218.82
C06584,2,Potential Loyalists,42.0,5.0,216.08
C06585,2,Potential Loyalists,35.0,3.0,492.51
C06586,4,Loyal Customers,56.0,9.0,441.99
C06587,2,Potential Loyalists,29.0,2.0,197.95
C06588,4,Loyal Customers,47.0,13.0,1210.1
C06589,4,Loyal Customers,246.0,9.0,562.76
C06590,2,Potential Loyalists,12.0,5.0,377.65
C06591,4,Loyal Customers,32.0,10.0,575.48
C06592,0,At Risk,121.0,4.0,220.99
C06593,4,Loyal Customers,78.0,9.0,630.4399999999999
C06594,3,Dormant / Low Value,116.0,2.0,73.0
C06595,0,At Risk,58.0,4.0,338.23
C06596,0,At Risk,490.0,3.0,302.93
C06597,0,At Risk,132.0,2.0,148.72
C06598,0,At Risk,307.0,3.0,237.26
C06599,2,Potential Loyalists,33.0,9.0,314.32
C06600,0,At Risk,85.0,3.0,442.24
C06601,3,Dormant / Low Value,121.0,2.0,75.42999999999999
C06602,0,At Risk,291.0,2.0,214.37
C06603,0,At Risk,190.0,4.0,894.74
C06604,4,Loyal Customers,112.0,10.0,675.51
C06605,0,At Risk,252.0,4.0,205.25
C06606,1,Champions,25.0,17.0,1578.41
C06607,-1,No Purchase,,0.0,0.0
C06608,0,At Risk,123.0,5.0,304.33
C06609,3,Dormant / Low Value,277.0,1.0,245.37
C06610,2,Potential Loyalists,11.0,7.0,423.22
C06611,0,At Risk,122.0,3.0,296.48
C06612,1,Champions,3.0,9.0,421.27
C06613,0,At Risk,182.0,3.0,347.92
C06614,0,At Risk,603.0,1.0,705.45
C06615,3,Dormant / Low Value,217.0,2.0,63.18
C06616,4,Loyal Customers,35.0,10.0,429.9
C06617,1,Champions,13.0,10.0,1261.57
C06618,0,At Risk,227.0,4.0,204.65
C06619,3,Dormant / Low Value,257.0,2.0,38.74
C06620,4,Loyal Customers,184.0,7.0,633.22
C06621,0,At Risk,177.0,5.0,312.61
C06622,0,At Risk,265.0,3.0,150.25
C06623,0,At Risk,246.0,7.0,286.45
C06624,0,At Risk,212.0,6.0,425.87
C06625,1,Champions,31.0,18.0,1457.24
C06626,4,Loyal Customers,204.0,8.0,880.4000000000001
C06627,4,Loyal Customers,70.0,7.0,375.86
C06628,2,Potential Loyalists,3.0,3.0,55.05
C06629,4,Loyal Customers,80.0,13.0,982.18
C06630,1,Champions,17.0,9.0,537.21
C06631,0,At Risk,89.0,4.0,312.17999999999995
C06632,4,Loyal Customers,58.0,11.0,1684.05
C06633,0,At Risk,180.0,5.0,235.23
C06634,1,Champions,10.0,14.0,742.38
C06635,-1,No Purchase,,0.0,0.0
C06636,0,At Risk,398.0,3.0,173.01999999999998
C06637,0,At Risk,303.0,6.0,331.51
C06638,2,Potential Loyalists,20.0,8.0,436.67
C06639,4,Loyal Customers,87.0,8.0,392.41
C06640,0,At Risk,427.0,3.0,1630.04
C06641,1,Champions,4.0,7.0,716.75
C06642,-1,No Purchase,,0.0,0.0
C06643,0,At Risk,266.0,4.0,211.37
C06644,4,Loyal Customers,48.0,6.0,1618.8
C06645,0,At Risk,440.0,5.0,1142.63
C06646,3,Dormant / Low Value,193.0,1.0,146.47
C06647,3,Dormant / Low Value,373.0,1.0,56.21
C06648,1,Champions,8.0,18.0,1461.19
C06649,0,At Risk,322.0,5.0,309.94
C06650,2,Potential Loyalists,24.0,6.0,418.02
C06651,3,Dormant / Low Value,700.0,1.0,29.88
C06652,4,Loyal Customers,74.0,11.0,904.37
C06653,0,At Risk,153.0,4.0,273.5
C06654,2,Potential Loyalists,24.0,8.0,535.17
C06655,0,At Risk,61.0,3.0,182.23
C06656,-1,No Purchase,,0.0,0.0
C06657,3,Dormant / Low Value,556.0,1.0,275.52
C06658,4,Loyal Customers,35.0,8.0,654.53
C06659,3,Dormant / Low Value,397.0,1.0,12.66
C06660,0,At Risk,397.0,3.0,197.47
C06661,1,Champions,1.0,17.0,1494.14
C06662,2,Potential Loyalists,53.0,4.0,795.0999999999999
C06663,4,Loyal Customers,104.0,9.0,427.07
C06664,0,At Risk,370.0,3.0,344.98
C06665,4,Loyal Customers,94.0,13.0,1242.81
C06666,4,Loyal Customers,50.0,8.0,906.88
C06667,0,At Risk,298.0,5.0,691.14
C06668,2,Potential Loyalists,15.0,2.0,223.75
C06669,4,Loyal Customers,49.0,9.0,1341.39
C06670,4,Loyal Customers,43.0,9.0,680.87
C06671,2,Potential Loyalists,19.0,8.0,221.45
C06672,2,Potential Loyalists,18.0,3.0,114.16
C06673,0,At Risk,155.0,3.0,362.97
C06674,2,Potential Loyalists,20.0,4.0,482.2
C06675,3,Dormant / Low Value,481.0,1.0,29.54
C06676,0,At Risk,138.0,3.0,327.29
C06677,4,Loyal Customers,66.0,12.0,1458.06
C06678,3,Dormant / Low Value,96.0,2.0,81.11
C06679,0,At Risk,97.0,5.0,210.79
C06680,4,Loyal Customers,64.0,9.0,505.87
C06681,1,Champions,21.0,16.0,721.09
C06682,0,At Risk,101.0,3.0,328.24
C06683,1,Champions,3.0,14.0,658.13
C06684,0,At Risk,228.0,2.0,263.23
C06685,0,At Risk,64.0,3.0,228.92
C06686,4,Loyal Customers,91.0,14.0,679.21
C06687,4,Loyal Customers,56.0,17.0,1218.99
